id,date,user,pc,activity
{B0S7-K8LZ22VS-8128PHBB},01-04-2010 07:25,UKC0626,PC-9481,Logon
{E9H8-E6DL97NO-5486OQLM},01-04-2010 12:40,UKC0626,PC-9481,Logon
{C1A6-Q9RN27QW-7820UVQW},01-04-2010 16:23,UKC0626,PC-9481,Logoff
{P1Y7-S0OH78FB-8856YRFK},01-04-2010 07:50,SAS0627,PC-6278,Logon
{M5Y8-Q3CP09DQ-7436QJMI},01-04-2010 17:03,SAS0627,PC-6278,Logoff
{Y9A8-Z7PH34EX-8190LCOS},01-04-2010 07:56,EUH0628,PC-6059,Logon
{L1Y8-E6NL20AR-1818NBXR},01-04-2010 12:30,EUH0628,PC-6059,Logon
{V9R3-M6UY31ZX-3478XEMU},01-04-2010 17:53,EUH0628,PC-6059,Logoff
{D4H4-N9EP44BQ-4712QPOE},01-04-2010 08:10,ICV0629,PC-6176,Logon
{E0N6-B3ML25MP-5083WLEU},01-04-2010 11:45,ICV0629,PC-6176,Logon
{U1B7-C1ZX75LX-9917QAKF},01-04-2010 18:45,ICV0629,PC-6176,Logoff
{L4J6-L7MK67OM-1606IQTY},01-04-2010 07:32,KBP0630,PC-4039,Logon
{K2Z2-J3IW15OM-1323QIUG},01-04-2010 15:57,KBP0630,PC-4039,Logoff
{P3V4-Y1IL79GX-2407NUKD},01-04-2010 07:30,JKC0631,PC-2928,Logon
{P2K8-X3CH72QX-5666KGZU},01-04-2010 19:56,JKC0631,PC-2928,Logoff
{K3Z0-F5DW27DV-7806BCHM},01-04-2010 07:57,OLB0632,PC-5935,Logon
{U2I9-S0JH88PX-6999LJMU},01-04-2010 16:46,OLB0632,PC-5935,Logoff
{D3U8-Q8UP14WN-2842CRGH},01-04-2010 08:44,ACB0633,PC-1075,Logon
{U8V9-B1FR96SH-6060QNTF},01-04-2010 13:57,ACB0633,PC-1075,Logon
{Q8X4-W0PU13SW-0550URTF},01-04-2010 18:57,ACB0633,PC-1075,Logoff
{L8R4-U6NL26EE-9706PFWS},01-04-2010 08:30,JBH0634,PC-4007,Logon
{K2C6-L9SZ83JO-5385IFYN},01-04-2010 13:29,JBH0634,PC-4007,Logon
{L2Y9-M2EM79JL-7828PQIS},01-04-2010 16:50,JBH0634,PC-4007,Logoff
{D2Q6-N0ZQ63SQ-8215RZPC},01-04-2010 08:03,KKA0635,PC-0138,Logon
{P3O4-C5ZA20PU-2056XDJV},01-04-2010 17:05,KKA0635,PC-0138,Logoff
{P0X8-V7VY61DF-5330ZQRO},01-04-2010 08:37,ROV0636,PC-7194,Logon
{Y6S7-W1RL18TI-9807GIME},01-04-2010 20:51,ROV0636,PC-7194,Logoff
{T6V9-I1EB34EF-1634SIVM},01-04-2010 07:03,RSG0637,PC-7695,Logon
{L1C0-J4IK26VV-8582ELEF},01-04-2010 15:51,RSG0637,PC-7695,Logoff
{Z4V3-O8JF51GS-4919WZQS},01-04-2010 06:46,MRM0638,PC-3779,Logon
{E7B3-S5OK58IM-2927VTRM},01-04-2010 13:40,MRM0638,PC-3779,Logoff
{I5L4-Y2JR51WF-7338UDCB},01-04-2010 17:58,MRM0638,PC-3779,Logon
{S7S8-P2BX22CW-4476MZIH},01-04-2010 22:26,MRM0638,PC-3779,Logoff
{M3I1-F3CE66PT-0849KOOM},01-04-2010 08:12,BGF0639,PC-1015,Logon
{F9C3-A0NJ98AT-4565LKKK},01-04-2010 12:10,BGF0639,PC-1015,Logon
{O4U7-E2VP66IL-0224PDDM},01-04-2010 17:57,BGF0639,PC-1015,Logoff
{W7D3-O5NK61JC-5704QYTO},01-04-2010 07:40,XSH0640,PC-3470,Logon
{I5V7-Y2WV96NF-3970JPSA},01-04-2010 15:44,XSH0640,PC-3470,Logoff
{M4B5-X6GO93QU-1440FWZL},01-04-2010 07:36,LTC0641,PC-9146,Logon
{Q7X3-Y0RM29OM-3956EHVX},01-04-2010 16:36,LTC0641,PC-9146,Logoff
{X6D2-D2KX21LB-6215KHYH},01-04-2010 08:13,BAR0642,PC-5410,Logon
{N8K9-O3PQ98IS-3670ARWF},01-04-2010 17:04,BAR0642,PC-5410,Logoff
{Y7E2-R9KL18QF-9941HYGE},01-04-2010 07:37,RLL0643,PC-7988,Logon
{Z6S3-Q7HU80VX-0633DIPS},01-04-2010 18:33,RLL0643,PC-7988,Logoff
{L2R8-V4QE84CT-0349OLTO},01-04-2010 08:09,DJK0644,PC-8663,Logon
{X3D8-J6FL76AM-9068KGIH},01-04-2010 16:05,DJK0644,PC-8663,Logoff
{V7U7-M8QL86WE-0197DWMD},01-04-2010 07:59,QZH0645,PC-4799,Logon
{K3Y6-Y2AK95HW-1395GOBX},01-04-2010 16:53,QZH0645,PC-4799,Logoff
{X2L4-B8FH68WE-2142TVSN},01-04-2010 07:24,DDW0646,PC-1235,Logon
{I4L6-C9UP32NV-7423NZHB},01-04-2010 17:23,DDW0646,PC-1235,Logoff
{J4V7-R5JM95SX-4336FLGI},01-04-2010 07:56,CRN0647,PC-6493,Logon
{Q2K1-W5QR92OR-8550HMSY},01-04-2010 13:17,CRN0647,PC-6493,Logon
{R4Z3-E2FR25BS-2903UHHB},01-04-2010 17:57,CRN0647,PC-6493,Logoff
{D1Z6-K5EG07EE-1083SGAP},01-04-2010 08:52,AVB0648,PC-2789,Logon
{O2M9-X5KB32SA-5375UJSY},01-04-2010 13:25,AVB0648,PC-2789,Logon
{F6M3-Q5QW86WH-2273OKAJ},01-04-2010 19:47,AVB0648,PC-2789,Logoff
{H2H4-N3FO44IK-0969KSYN},01-04-2010 07:57,CCM0649,PC-7353,Logon
{C7T7-J5IT29KG-6281SIFB},01-04-2010 16:10,CCM0649,PC-7353,Logoff
{T3H9-C3TO65OJ-3384FDBZ},01-04-2010 08:40,TKS0650,PC-4590,Logon
{O1N9-I8DA82FL-7172UXZT},01-04-2010 17:39,TKS0650,PC-4590,Logoff
{L8A7-O6XP69UR-4135SKUA},01-04-2010 08:27,GSH0651,PC-8319,Logon
{G6G2-I7FJ70NQ-2906JZTI},01-04-2010 18:07,GSH0651,PC-8319,Logoff
{S3U8-Z2QJ66GS-5098WMYN},01-04-2010 07:51,SLG0652,PC-0039,Logon
{G4P5-U7FC21TV-7593OQDR},01-04-2010 15:53,SLG0652,PC-0039,Logoff
{V9T0-U1XL54SY-6889JPKR},01-04-2010 08:02,FGS0653,PC-3891,Logon
{S7I7-W0TF42LF-9660NYRA},01-04-2010 13:58,FGS0653,PC-3891,Logon
{U3A6-C9LO79WK-3384IKLC},01-04-2010 14:11,FGS0653,PC-0426,Logon
{U9H3-P2UD78DX-5640ZFZV},01-04-2010 14:55,FGS0653,PC-0426,Logoff
{Y3W3-V3NQ88OH-0249QUCA},01-04-2010 17:22,FGS0653,PC-3891,Logoff
{D6L0-B3EQ71PB-2708EGHE},01-04-2010 08:01,JLH0654,PC-4236,Logon
{P2A4-G7GT34RM-3001AQCA},01-04-2010 20:28,JLH0654,PC-4236,Logoff
{C1R0-M2MU70JO-8972QVGY},01-04-2010 08:06,YFV0655,PC-3724,Logon
{T4E7-B3TV34RU-4719XREI},01-04-2010 16:45,YFV0655,PC-3724,Logoff
{Y4U2-S8AI15LE-4667PRPV},01-04-2010 08:08,CNG0656,PC-3768,Logon
{A7F9-U1PZ03FG-3286YYRB},01-04-2010 15:22,CNG0656,PC-3768,Logoff
{P7L8-J1SZ70WT-3189LJDA},01-04-2010 08:41,WKL0657,PC-7414,Logon
{U4G2-E0SI56XH-5024GTNY},01-04-2010 19:34,WKL0657,PC-7414,Logoff
{D2O5-J8WR51MA-3028BZUR},01-04-2010 08:17,EKH0658,PC-9848,Logon
{R3L4-J8NY08DX-2786ETGB},01-04-2010 17:32,EKH0658,PC-9848,Logoff
{A5L0-B2ZL90UV-7287FJVF},01-04-2010 08:49,WSJ0659,PC-2862,Logon
{B4G6-F0OO27KC-3926VRES},01-04-2010 13:19,WSJ0659,PC-2862,Logon
{P9W6-R5HA24YK-9336DKAN},01-04-2010 17:56,WSJ0659,PC-2862,Logoff
{P9T2-C0MD58BK-6523CLIM},01-04-2010 08:26,BHF0660,PC-7020,Logon
{J8A3-H2MF86AI-4413VIQR},01-04-2010 18:16,BHF0660,PC-7020,Logoff
{M1T7-O1TC02TH-5649SUXH},01-04-2010 07:46,SSM0661,PC-6731,Logon
{Q1Q0-W1PD48VA-3635UQYD},01-04-2010 18:35,SSM0661,PC-6731,Logoff
{X9V3-P0UV45MW-4514KZET},01-04-2010 07:32,SZH0662,PC-1907,Logon
{D5P0-J5NX28ST-7213YECK},01-04-2010 15:20,SZH0662,PC-1907,Logoff
{N8C6-X8GP52IN-5710PPOO},01-04-2010 07:41,KMJ0663,PC-6952,Logon
{E6L0-P4BG65CE-9438OXNK},01-04-2010 16:45,KMJ0663,PC-6952,Logoff
{Q8H5-J8SC06OV-2807SOIU},01-04-2010 08:48,HBO0664,PC-9004,Logon
{I2Y0-S5DW51QS-0277RZDK},01-04-2010 14:19,HBO0664,PC-9004,Logon
{W6J1-R7QH86VA-1833EJMS},01-04-2010 18:58,HBO0664,PC-9004,Logoff
{E9A3-O9SY23OS-7667ZKMT},01-04-2010 07:48,BNR0665,PC-3081,Logon
{I6L1-K7AG36VA-8765EAEZ},01-04-2010 18:41,BNR0665,PC-3081,Logoff
{E5X2-O0WO68MK-7604HFZG},01-04-2010 07:59,DKR0666,PC-9064,Logon
{E8T0-F5IC88XZ-8039ZUUQ},01-04-2010 16:11,DKR0666,PC-9064,Logoff
{O3V0-G3NV58GY-9836FEKB},01-04-2010 06:01,KJH0667,PC-9576,Logon
{W5F9-C2PS69SF-5543BTLX},01-04-2010 06:20,KJH0667,PC-9576,Logoff
{I3O7-Y2GH69KZ-0196DFHO},01-04-2010 06:58,KJH0667,PC-6491,Logon
{T5F5-J1AI67ID-6239EGAG},01-04-2010 07:15,KJH0667,PC-6536,Logon
{B2A5-K9WR18TI-3138IJID},01-04-2010 07:18,KJH0667,PC-6491,Logoff
{R7E7-S9AS64GC-5158INCV},01-04-2010 07:23,KJH0667,PC-6536,Logoff
{Z4U1-W4KL33YV-0025YFZP},01-04-2010 08:07,KJH0667,PC-0454,Logon
{Z3P8-N0PZ25EK-1911UJVC},01-04-2010 11:48,KJH0667,PC-0138,Logon
{C1S0-K7CX79ZL-4039DSXC},01-04-2010 11:53,KJH0667,PC-0138,Logoff
{E2N6-A8ZY27HV-8228JMDT},01-04-2010 14:13,KJH0667,PC-8002,Logon
{O1E9-J9ZC79MF-9600QVAD},01-04-2010 14:33,KJH0667,PC-8002,Logoff
{C6J4-M1PV94DD-6609VRWA},01-04-2010 15:44,KJH0667,PC-8554,Logon
{V0H9-Y9RK35AF-2379THTN},01-04-2010 15:58,KJH0667,PC-8554,Logoff
{O3H6-Y6HE75BE-9064VVIZ},01-04-2010 17:01,KJH0667,PC-0454,Logoff
{B5J0-J4AR37NG-5101EETI},01-04-2010 17:39,KJH0667,PC-2245,Logon
{A4F9-G4CZ70BU-9425SRTB},01-04-2010 17:44,KJH0667,PC-2245,Logoff
{U6I2-C2RV99VN-4776QHAI},01-04-2010 20:42,KJH0667,PC-6877,Logon
{J2T9-F3WU22LF-9191XVYN},01-04-2010 20:52,KJH0667,PC-6877,Logoff
{X3T4-R6IO99KC-2512FJCQ},01-04-2010 22:36,KJH0667,PC-8503,Logon
{M9Z0-L9ZT50PD-5855XOBN},01-04-2010 22:41,KJH0667,PC-8503,Logoff
{Y0A9-Z4QP42QH-8500AJDR},01-04-2010 22:51,KJH0667,PC-7907,Logon
{V9A2-W6HO83VX-2826QWBY},01-04-2010 22:58,KJH0667,PC-7907,Logoff
{Y2N8-G1FZ08OT-1541SXFU},01-04-2010 08:15,HHV0668,PC-6393,Logon
{G6T2-Y0QS68RH-1925LZGP},01-04-2010 18:05,HHV0668,PC-6393,Logoff
{M3W8-B3RA96ZW-0614STOD},01-04-2010 07:57,SNA0669,PC-1145,Logon
{I8F3-H7TU59EN-9418UDKE},01-04-2010 15:14,SNA0669,PC-1145,Logoff
{J9O2-A9MZ73CC-7170XLFF},01-04-2010 08:07,QLR0670,PC-2509,Logon
{I4O6-C4DT74YC-2900LKNF},01-04-2010 19:07,QLR0670,PC-2509,Logoff
{E9G2-P1TJ77LL-6412EFUI},01-04-2010 08:02,GBB0671,PC-0678,Logon
{S2Q4-J8VZ37CD-2994MGGX},01-04-2010 17:19,GBB0671,PC-0678,Logoff
{B4X3-A0WM37WN-5508FKXD},01-04-2010 07:48,JSW0672,PC-0107,Logon
{Z7T8-E1UK56ZX-3849ELHC},01-04-2010 16:34,JSW0672,PC-0107,Logoff
{G1K7-M7AC56QZ-1522DAQO},01-04-2010 08:08,FCC0673,PC-2245,Logon
{G6G7-R8ZF66EZ-5718DPCA},01-04-2010 18:05,FCC0673,PC-2245,Logoff
{Z3I8-U6DX40LF-5524MMFG},01-04-2010 06:28,GTH0674,PC-7252,Logon
{I5F0-J4FL12XH-7948XTGQ},01-04-2010 14:21,GTH0674,PC-7252,Logoff
{Q6K6-J9ZP98SC-4638ZCTB},01-05-2010 02:49,GTH0674,PC-7252,Logon
{D5B9-L6OD13JL-0237RCZZ},01-05-2010 04:29,GTH0674,PC-7252,Logoff
{S4Y5-Z7ZK48CK-9990NFUS},01-04-2010 08:34,WEG0675,PC-7605,Logon
{V5V0-K1FL67JR-8268MTAG},01-04-2010 19:59,WEG0675,PC-7605,Logoff
{N1S1-K5CK98MN-1960XVNH},01-04-2010 08:06,DKC0676,PC-7143,Logon
{C6H9-E5OS37WM-8847MXTQ},01-04-2010 16:13,DKC0676,PC-7143,Logoff
{X6R5-Q0RF15LI-1205SXKL},01-04-2010 07:07,CGM0677,PC-4657,Logon
{C9W8-X3WB25SN-6175FNKN},01-04-2010 16:10,CGM0677,PC-4657,Logoff
{Q8X9-C2ZF54GE-6337FUCM},01-04-2010 08:01,HMJ0678,PC-5882,Logon
{V9K0-P4JA76GF-6720VHGE},01-04-2010 17:12,HMJ0678,PC-5882,Logoff
{N6P3-U6TB66OG-0855JOPQ},01-04-2010 08:33,MCF0679,PC-5085,Logon
{N1J3-F8OV36GQ-0717EATB},01-04-2010 13:21,MCF0679,PC-5085,Logon
{B7T7-E3OQ88NY-8083LQIB},01-04-2010 18:37,MCF0679,PC-5085,Logoff
{P2M1-K1UN28GH-6623LALM},01-04-2010 07:50,AFM0680,PC-8531,Logon
{U0F2-O4NB34LF-3993BBRE},01-04-2010 18:35,AFM0680,PC-8531,Logoff
{G3D3-W2SS09KU-8610QYZW},01-04-2010 03:09,PCH0681,PC-2107,Logon
{M3A6-D1ON03KU-3342JJIV},01-04-2010 03:18,PCH0681,PC-2107,Logoff
{H9Z3-C3WH02SJ-2707PGIN},01-04-2010 03:45,PCH0681,PC-2999,Logon
{A9B8-H9UC58GW-2392WTLV},01-04-2010 03:58,PCH0681,PC-2999,Logoff
{J9R1-Y7IP92UN-6003IRJL},01-04-2010 07:08,PCH0681,PC-0726,Logon
{Q5O0-G6JE58TQ-6462KTHB},01-04-2010 10:09,PCH0681,PC-7924,Logon
{K5G5-T0ML08YB-8022TOKQ},01-04-2010 11:03,PCH0681,PC-7924,Logoff
{Y9R2-Z1IQ11NF-7075OKOM},01-04-2010 12:17,PCH0681,PC-0726,Logon
{S2L2-T2GH87LT-3441QXKC},01-04-2010 12:48,PCH0681,PC-0039,Logon
{U0B0-R3SM57PJ-9888TFFO},01-04-2010 13:01,PCH0681,PC-0039,Logoff
{Z1L3-N5PA10CZ-2822GSDA},01-04-2010 14:40,PCH0681,PC-2967,Logon
{B1G6-I7BU66MG-4080AHLH},01-04-2010 14:48,PCH0681,PC-1695,Logon
{N8N4-F6MY67ZA-8591XKQS},01-04-2010 14:51,PCH0681,PC-2967,Logoff
{Z7C1-V7NK34AU-7364OZVZ},01-04-2010 14:59,PCH0681,PC-6795,Logon
{A1E2-J4UJ16NY-9447ACUU},01-04-2010 15:08,PCH0681,PC-1695,Logoff
{I0I9-W1WJ69YE-2377QHQS},01-04-2010 15:09,PCH0681,PC-6795,Logoff
{Q6C3-K0MY22WT-9493LMEP},01-04-2010 15:18,PCH0681,PC-0726,Logoff
{O4B2-P2PR25NF-3129MQSG},01-04-2010 22:27,PCH0681,PC-8663,Logon
{R6W5-N5JN30EK-5132MQUG},01-04-2010 22:33,PCH0681,PC-8663,Logoff
{O4P1-S5BM23HV-5491SZWN},01-04-2010 07:59,CDA0682,PC-4930,Logon
{Q8W7-D2RR40DL-3895DNOK},01-04-2010 12:17,CDA0682,PC-4930,Logon
{I6K5-K9HV53LY-4961CICW},01-04-2010 18:05,CDA0682,PC-4930,Logoff
{E6N6-U6DJ36XK-2911VJNJ},01-04-2010 07:30,ARG0683,PC-5501,Logon
{K0J3-H0EV35DG-4854WIRI},01-04-2010 17:20,ARG0683,PC-5501,Logoff
{L0N2-X6RN53BX-6759RJEX},01-04-2010 09:08,RBB0684,PC-2355,Logon
{N9E2-S7NQ25UZ-8934MNOK},01-04-2010 10:26,RBB0684,PC-3494,Logon
{F1U3-O8ST26VW-2987MOYG},01-04-2010 11:24,RBB0684,PC-3494,Logoff
{O7U0-D8UJ39NL-4211RPBR},01-04-2010 14:25,RBB0684,PC-2355,Logon
{O9F6-F2ZT13WF-3530KTCC},01-04-2010 19:51,RBB0684,PC-2355,Logoff
{X1H0-Y9DR08ML-4341GIGG},01-04-2010 08:04,RJP0685,PC-0997,Logon
{R9C2-W6FG79II-3317YOMO},01-04-2010 17:13,RJP0685,PC-0997,Logoff
{W7G0-Q8ZY09CK-6410RUFU},01-04-2010 07:22,UJB0686,PC-0704,Logon
{Z9W3-K8KK21ZC-1024IRRU},01-04-2010 16:34,UJB0686,PC-0704,Logoff
{V7S5-U3KN59KL-0531RSIO},01-04-2010 08:56,AAC0687,PC-8029,Logon
{B3W6-J0DT51BU-0446AGRT},01-04-2010 13:22,AAC0687,PC-8029,Logon
{A0U0-Y0RC43UZ-2263FRTI},01-04-2010 19:03,AAC0687,PC-8029,Logoff
{M2R2-A9SE44HO-5932TJYQ},01-04-2010 08:25,CCE0688,PC-6659,Logon
{M1Q7-G7JN86VV-6562VRWB},01-04-2010 16:01,CCE0688,PC-6659,Logoff
{B9T0-U8IJ60ZV-3842DKPP},01-04-2010 08:49,CYY0689,PC-0923,Logon
{A8Y4-J7XT31KJ-4306LPLS},01-04-2010 14:00,CYY0689,PC-0923,Logon
{X6S6-C0EF46QP-8116AMAS},01-04-2010 17:57,CYY0689,PC-0923,Logoff
{P5M2-D4GR70EA-6269GTEC},01-04-2010 07:58,CMM0690,PC-6957,Logon
{U1N7-D2JH84IQ-8576VSBD},01-04-2010 16:47,CMM0690,PC-6957,Logoff
{P0Y4-B1KE71RQ-4073BLBF},01-04-2010 08:15,FCS0691,PC-1035,Logon
{M2M3-J8KW40KV-9274XRJX},01-04-2010 18:40,FCS0691,PC-1035,Logoff
{L9M8-F0KW93MA-8245MWTR},01-04-2010 08:13,CCM0692,PC-2725,Logon
{K3S4-S9VO50AU-3332HLIS},01-04-2010 15:51,CCM0692,PC-2725,Logoff
{Q7O1-J1TL83JR-5927UJWM},01-04-2010 08:52,YAM0693,PC-4311,Logon
{B0X3-G3KJ46JK-1037XUPN},01-04-2010 14:16,YAM0693,PC-4311,Logon
{B2Z1-W8NA22WT-3995JDXI},01-04-2010 19:49,YAM0693,PC-4311,Logoff
{N9U5-R6HL55SP-9186NSJV},01-04-2010 08:57,CDL0694,PC-6148,Logon
{G4Z8-P7SH96ZU-4015RDRN},01-04-2010 12:33,CDL0694,PC-6148,Logon
{R4K5-B9SX33GD-0826OVQX},01-04-2010 17:03,CDL0694,PC-6148,Logoff
{R3J2-O9KB05EV-4369PRSU},01-04-2010 07:49,KSQ0695,PC-3231,Logon
{X8W1-E5YL57PO-9927MHWF},01-04-2010 16:47,KSQ0695,PC-3231,Logoff
{W0U6-J2DE44QF-9692IWYO},01-04-2010 09:09,CHY0696,PC-5477,Logon
{B3X8-T7AO93CQ-9476YRAH},01-04-2010 13:55,CHY0696,PC-5477,Logon
{G6P1-I2XY68UO-1153PEBC},01-04-2010 19:11,CHY0696,PC-5477,Logoff
{T0N0-T6CK02FH-7705HOEV},01-04-2010 07:01,MZK0697,PC-7961,Logon
{C8Z7-C6FJ91DF-4020NLXX},01-04-2010 12:18,MZK0697,PC-7961,Logon
{V0G4-F8AI68IV-7173MNIB},01-04-2010 17:15,MZK0697,PC-7961,Logoff
{Z2G6-E0UF85XL-6470LBSE},01-04-2010 07:34,CEM0698,PC-7317,Logon
{A2M7-Y2MB70SF-3372SELA},01-04-2010 11:17,CEM0698,PC-3307,Logon
{G5X9-T8ID16PI-8628DSFO},01-04-2010 11:20,CEM0698,PC-3307,Logoff
{Q6E5-J0GO45IT-4417WWJB},01-04-2010 18:23,CEM0698,PC-7317,Logoff
{R6F1-S3LY51BR-7645TCCM},01-04-2010 08:00,MAW0699,PC-9998,Logon
{S7W3-M7VD06NA-5972KPWI},01-04-2010 16:54,MAW0699,PC-9998,Logoff
{G9I9-R6IH41PU-8646EFIT},01-04-2010 07:50,ASB0700,PC-3677,Logon
{Z4B1-A9KF09NS-3675QQFB},01-04-2010 16:31,ASB0700,PC-3677,Logoff
{Z1J2-R1OC73JP-3622QINT},01-04-2010 01:21,GHM0701,PC-4318,Logon
{H5R8-J0UP44FW-5413QMOX},01-04-2010 01:31,GHM0701,PC-4318,Logoff
{O1J8-N4TZ65JJ-0657WNMG},01-04-2010 08:00,GHM0701,PC-6155,Logon
{M0A4-R9PI54HZ-5106UTQM},01-04-2010 09:29,GHM0701,PC-3887,Logon
{F0V8-E7DV30UY-4071SURL},01-04-2010 09:33,GHM0701,PC-3887,Logoff
{A6J2-E5BU16YY-7165OHOR},01-04-2010 18:06,GHM0701,PC-6155,Logoff
{P3W0-U7AD67DY-2194SYQV},01-04-2010 18:34,GHM0701,PC-9224,Logon
{A0A9-C8UA40IS-7438UXAX},01-04-2010 18:40,GHM0701,PC-9224,Logoff
{S0P5-F7VL95WL-5507FFYY},01-04-2010 20:15,GHM0701,PC-7920,Logon
{W6U2-B3GM50HY-9292ULEP},01-04-2010 20:32,GHM0701,PC-7920,Logoff
{Q7X9-P4SS53CI-9172RGYM},01-04-2010 23:14,GHM0701,PC-6053,Logon
{O4Y2-R1ER73KL-1682VALF},01-04-2010 23:33,GHM0701,PC-6053,Logoff
{A3R1-N1XW16AY-8235NAFM},01-04-2010 08:58,LMW0702,PC-4739,Logon
{P5R7-K9JW00CQ-8816KMQY},01-04-2010 12:37,LMW0702,PC-4739,Logon
{K7U5-I8SW70TN-8437PRIF},01-04-2010 18:41,LMW0702,PC-4739,Logoff
{M7R7-C2SD84GS-1291MOYF},01-04-2010 08:01,WZP0703,PC-4362,Logon
{D8R3-J1WH67UQ-2815SQYY},01-04-2010 12:51,WZP0703,PC-4362,Logon
{Z5W6-F5NJ52GU-2791DXED},01-04-2010 16:14,WZP0703,PC-4362,Logoff
{A1V9-H5NC01KC-1041FIWI},01-04-2010 08:50,RSF0704,PC-4095,Logon
{J6X7-G3TE66BX-0063IIIS},01-04-2010 20:45,RSF0704,PC-4095,Logoff
{Z8L2-R7AY00CL-4890DHVT},01-05-2010 07:20,RSF0704,PC-4095,Logon
{V0S3-U7KO81ZD-1281MAEY},01-05-2010 07:35,RSF0704,PC-4095,Logoff
{O9Q3-P3XB43RH-9341HMRM},01-04-2010 07:45,IXK0705,PC-1909,Logon
{Y8B0-M3MK19MT-4609AMXJ},01-04-2010 11:36,IXK0705,PC-1909,Logon
{N8X5-K7EM54PP-4137UEIX},01-04-2010 17:03,IXK0705,PC-1909,Logoff
{E4Q7-I3UL91HU-4330NUGW},01-04-2010 07:47,SGS0706,PC-5357,Logon
{N6Z4-S8VW20LC-1301NARY},01-04-2010 18:10,SGS0706,PC-5357,Logoff
{I5A6-W0CJ59CW-7481BUAX},01-04-2010 07:49,LHC0707,PC-9815,Logon
{C6J7-W5VV02MP-0170NEZO},01-04-2010 16:11,LHC0707,PC-9815,Logoff
{E6A4-N2PJ14TG-2427OGID},01-04-2010 08:38,ILN0708,PC-6092,Logon
{X5B5-L7IW07SF-9910JARA},01-04-2010 17:32,ILN0708,PC-6092,Logoff
{K9O7-H4YE52SC-4967HNHQ},01-04-2010 06:59,MIF0709,PC-7276,Logon
{S6P5-A5CF27UD-4239JPOO},01-04-2010 16:51,MIF0709,PC-7276,Logoff
{J9A0-U3OS62OY-6494JFIM},01-04-2010 08:01,SDC0710,PC-1214,Logon
{X5M1-O6MD55FH-8314UHKY},01-04-2010 15:02,SDC0710,PC-1214,Logoff
{O7O1-R7XB99UC-6020NWZM},01-04-2010 07:47,BIG0711,PC-3296,Logon
{R1K8-Z8YN95OR-6487JQRK},01-04-2010 17:51,BIG0711,PC-3296,Logoff
{O3J5-J1KS69QR-5911UXJH},01-04-2010 07:00,RAW0712,PC-3438,Logon
{Y2G0-M7WY92IM-7845KTZS},01-04-2010 12:52,RAW0712,PC-3438,Logon
{T8M3-H9TM74VA-0598EIJP},01-04-2010 15:08,RAW0712,PC-3438,Logoff
{W9Q6-O2ZB79TP-8539EQVB},01-04-2010 07:35,JID0713,PC-6053,Logon
{P7M3-W4OF47XD-2115RGPU},01-04-2010 16:38,JID0713,PC-6053,Logoff
{S6L3-C7RQ22QX-0851LEZO},01-04-2010 08:17,MRP0714,PC-0812,Logon
{X5G5-C6KW78JJ-2586GZVW},01-04-2010 17:15,MRP0714,PC-0812,Logoff
{M3Y4-Q3IP63TH-5284UYSS},01-04-2010 09:03,UMM0715,PC-4256,Logon
{L8A5-T9FY80NZ-4099KLQQ},01-04-2010 12:42,UMM0715,PC-4256,Logon
{B0I2-Y4AG96FK-8843XKUX},01-04-2010 18:59,UMM0715,PC-4256,Logoff
{T9V5-N2WM80QL-9329RDFF},01-04-2010 08:35,SCL0716,PC-4953,Logon
{H5V0-U6CK68HT-3979ZDKJ},01-04-2010 18:24,SCL0716,PC-4953,Logoff
{C2Q0-O1VS17OD-2726QWIP},01-04-2010 08:38,NHY0717,PC-9756,Logon
{Y4N5-D7UJ34EN-5024PXTO},01-04-2010 17:29,NHY0717,PC-9756,Logoff
{P0A5-H8ZU47BR-1963QDVD},01-04-2010 07:54,FAO0718,PC-6997,Logon
{Y9T3-Q8CB13QA-4276NITT},01-04-2010 16:58,FAO0718,PC-6997,Logoff
{C1K2-O6EU50PT-8782DOHP},01-04-2010 07:44,JKH0719,PC-9191,Logon
{M4I0-S5SD54JX-9288FRVF},01-04-2010 17:43,JKH0719,PC-9191,Logoff
{C0K5-Z5XH26CU-3532HJFR},01-04-2010 07:39,KRB0720,PC-3227,Logon
{S6F4-S8YZ93NE-4703CKEV},01-04-2010 18:18,KRB0720,PC-3227,Logoff
{H5T8-T8LZ74BD-5739VOJV},01-04-2010 08:16,AOL0721,PC-5394,Logon
{W8W6-Q4TC82AG-4610YGNJ},01-04-2010 16:03,AOL0721,PC-5394,Logoff
{Y0G9-C1AE35TC-9103GZAJ},01-04-2010 08:17,KYF0722,PC-4586,Logon
{B3C9-G1XT44EC-7649IRNF},01-04-2010 20:22,KYF0722,PC-4586,Logoff
{Y9O4-R2RW30BC-1266PBRB},01-04-2010 07:54,ZPW0723,PC-6076,Logon
{J8B5-X9OG90AX-5654AKFY},01-04-2010 17:08,ZPW0723,PC-6076,Logoff
{C3B7-A2LB50AX-0907GRHX},01-04-2010 08:45,TMW0724,PC-0574,Logon
{H8I9-X0FW53GA-2426MDRV},01-04-2010 18:56,TMW0724,PC-0574,Logoff
{J1R6-Q5TJ44UT-9405DQFK},01-04-2010 07:18,BNP0725,PC-7701,Logon
{X5Q0-J7RZ70IF-5778RSBW},01-04-2010 15:08,BNP0725,PC-7701,Logoff
