id,date,user,pc,activity
{Y5B8-C9KB70BT-9207NLII},01-05-2010 17:06,MDM0319,PC-2198,Insert
{S4B2-N7VY02SJ-8889YUPE},01-05-2010 17:09,MDM0319,PC-2198,Remove
{R9Z8-Y1JK85ZO-4732TQRN},01-05-2010 09:59,LEB0339,PC-1432,Insert
{Y9Z6-U7OK58TQ-4055BZRA},01-05-2010 12:04,LEB0339,PC-1432,Remove
{F1G5-R3KG57VA-0460TROD},01-05-2010 13:06,LEB0339,PC-1432,Insert
{C9Z4-S2YN37DE-2516RSFR},01-05-2010 14:04,LEB0339,PC-1432,Remove
{Y0U2-A0KW89RP-3283ZKMU},01-05-2010 15:55,LEB0339,PC-1432,Insert
{L7X2-J7RC47FT-7680SHWA},01-05-2010 18:04,LEB0339,PC-1432,Remove
{R3L6-Z9FU71ZG-0773UBXR},01-05-2010 10:05,KBS0345,PC-7423,Insert
{E4L2-I8EV17UL-9058KYZX},01-05-2010 11:23,KBS0345,PC-7423,Remove
{E7N3-W8HK27MZ-1274OUOO},01-05-2010 12:22,KBS0345,PC-7423,Insert
{M0M7-D7TR37DT-3185NMSO},01-05-2010 12:42,KBS0345,PC-7423,Remove
{V4H1-Y7HT71IE-5799RRLE},01-05-2010 12:45,KBS0345,PC-7423,Insert
{Q2H6-Q4ZO85QT-5781MZLJ},01-05-2010 14:01,KBS0345,PC-7423,Remove
{C6T9-O0RO25GN-8880VHDC},01-05-2010 16:06,KBS0345,PC-7423,Insert
{Y2R8-O6QM76WS-7656CPTL},01-05-2010 16:28,KBS0345,PC-7423,Remove
{J7K4-B4KS33OZ-0511XRXZ},01-05-2010 17:00,KBS0345,PC-7423,Insert
{X0T6-P7JD91AL-0435ZYFS},01-05-2010 18:51,KBS0345,PC-7423,Remove
{Q7S2-E5EH28AW-2396FVVP},01-05-2010 18:56,KBS0345,PC-7423,Insert
{Z7R1-K1ZC92SI-0879YAMS},01-05-2010 19:02,KBS0345,PC-7423,Remove
{W6Z2-E9JC51WV-8218QFSO},01-05-2010 08:00,DKO0348,PC-7331,Insert
{V1P3-I2WE48JA-9079HJIQ},01-05-2010 08:28,DKO0348,PC-7331,Remove
{C7V5-Y7KL65MS-3082LKLX},01-05-2010 08:34,DKO0348,PC-7331,Insert
{F1I3-A3KC21ZX-9781WBCC},01-05-2010 09:07,DKO0348,PC-7331,Remove
{Q9N4-U7GT51WZ-7895ASKV},01-05-2010 09:33,DKO0348,PC-7331,Insert
{U2K5-A5SA21SK-1083MQKX},01-05-2010 10:34,DKO0348,PC-7331,Remove
{M1A8-Q4OZ08SH-4790XSQC},01-05-2010 10:55,DKO0348,PC-7331,Insert
{B8P3-T1SG98ZL-4343JJLE},01-05-2010 11:04,DKO0348,PC-7331,Remove
{F6T1-W9FA45TY-5167KEZD},01-05-2010 11:05,DKO0348,PC-7331,Insert
{W5M1-K6RQ75SS-1944QUUY},01-05-2010 11:09,DKO0348,PC-7331,Remove
{S0M7-C7JO01XW-3630RSHO},01-05-2010 11:10,DKO0348,PC-7331,Insert
{Z7M8-X0HV51CH-3798KEWE},01-05-2010 11:55,DKO0348,PC-7331,Remove
{V2H2-M6LU52LG-8407LBYV},01-05-2010 12:12,DKO0348,PC-7331,Insert
{T3D5-B7VQ62WV-4017ZLMT},01-05-2010 12:34,DKO0348,PC-7331,Remove
{J3P3-G9YI55FZ-6318RPBJ},01-05-2010 12:41,DKO0348,PC-7331,Insert
{W6J7-P4GM35DI-8477TYTZ},01-05-2010 12:41,DKO0348,PC-7331,Remove
{U0U1-Q2FG86MV-4247RROY},01-05-2010 07:41,JRB0349,PC-5877,Insert
{R4G0-P0LK25ON-8087ARJI},01-05-2010 08:40,JRB0349,PC-5877,Remove
{H6X7-Y8WV18BP-6103HTJG},01-05-2010 09:28,JRB0349,PC-5877,Insert
{U4X6-X7GW74JV-4470OCQO},01-05-2010 09:34,JRB0349,PC-5877,Remove
{A3Y9-G3YV87WR-7032SEXY},01-05-2010 09:35,JRB0349,PC-5877,Insert
{Z2U2-I1ON30DE-7262OJRJ},01-05-2010 10:49,JRB0349,PC-5877,Remove
{W3W6-A0GY12RU-7739WNUR},01-05-2010 12:58,JRB0349,PC-5877,Insert
{A9W8-O5RI38TI-2888CYFT},01-05-2010 13:30,JRB0349,PC-5877,Remove
{K9B2-N1CC53UL-9781UCHY},01-05-2010 13:56,JRB0349,PC-5877,Insert
{X3V6-Y4IE20GH-7382ITDW},01-05-2010 14:41,JRB0349,PC-5877,Remove
{P4B1-Q4AM74SH-6054KQVV},01-05-2010 14:49,JRB0349,PC-5877,Insert
{F5J6-B5KB67VO-0870JZDW},01-05-2010 15:30,JRB0349,PC-5877,Remove
{L3J7-K5TM01IB-0940XKBA},01-05-2010 09:01,TWL0351,PC-0609,Insert
{R2T5-T4SN30JL-5816XXNJ},01-05-2010 10:25,TWL0351,PC-0609,Remove
{H6A9-N6CF21ZQ-8625LABL},01-05-2010 12:35,TWL0351,PC-0609,Insert
{U3R5-Y9VK27EB-1340PHUU},01-05-2010 12:41,TWL0351,PC-0609,Remove
{A7F2-N6ML89PZ-0892SVZT},01-05-2010 13:31,TWL0351,PC-0609,Insert
{L4N4-J5AE52NF-7825ZIUO},01-05-2010 13:34,TWL0351,PC-0609,Remove
{Y2N5-A5PR62QI-4978DJTK},01-05-2010 16:01,TWL0351,PC-0609,Insert
{S4T5-T2OD30KV-1182XEYH},01-05-2010 18:27,TWL0351,PC-0609,Remove
{I9P9-N7KJ37XR-8009XVEA},01-05-2010 09:11,GCJ0352,PC-4607,Insert
{A2T9-U9ZZ11VM-2254WQEP},01-05-2010 11:58,GCJ0352,PC-4607,Remove
{G7J6-R7VX24BM-2195HHMB},01-05-2010 12:30,GCJ0352,PC-4607,Insert
{Q5Y7-E2UR31VT-9523ADGF},01-05-2010 16:27,GCJ0352,PC-4607,Remove
{B4Y1-O2OZ39UR-0086YDGQ},01-05-2010 17:09,HWB0364,PC-6596,Insert
{D7L9-O4TR49GF-6055AQUD},01-05-2010 17:56,HWB0364,PC-6596,Remove
{H2M8-O9GV80ZX-4960NXFK},01-05-2010 07:53,KRH0377,PC-6923,Insert
{S9U1-C7JB64HP-8986VHFZ},01-05-2010 10:38,KRH0377,PC-6923,Remove
{M1T0-X6OO63QW-9911WQNY},01-05-2010 12:25,KRH0377,PC-6923,Insert
{M3A4-B7OT39OR-3348DCVG},01-05-2010 13:25,KRH0377,PC-6923,Remove
{A7G0-H4NJ22HL-0225XTFC},01-05-2010 10:08,PDM0384,PC-3906,Insert
{N7T6-H5UI41HJ-8546SDFI},01-05-2010 10:09,PDM0384,PC-3906,Remove
{M7M5-A0MW22HE-4611YCIA},01-05-2010 10:25,PDM0384,PC-3906,Insert
{C8F6-Q0CA84JK-7140QPPU},01-05-2010 11:04,PDM0384,PC-3906,Remove
{K9G1-E0VR19KY-1742CKEK},01-05-2010 11:40,PDM0384,PC-3906,Insert
{P2C9-H9MD46CH-5717UTDO},01-05-2010 11:52,PDM0384,PC-3906,Remove
{C0K2-B2JP49TH-1313BNJO},01-05-2010 12:12,PDM0384,PC-3906,Insert
{K8G0-D1WZ79IY-8692EVLL},01-05-2010 12:16,PDM0384,PC-3906,Remove
{S5O3-F9LJ94KI-8973BLNC},01-05-2010 14:59,PDM0384,PC-3906,Insert
{U8D2-B2PH46BX-4469DWOM},01-05-2010 16:15,PDM0384,PC-3906,Remove
{D9F1-L5OF76MC-3518PIZS},01-05-2010 17:24,PDM0384,PC-3906,Insert
{L9Z3-W5OB16UF-0916SLAI},01-05-2010 17:26,PDM0384,PC-3906,Remove
{X6S0-T5PD42ES-9356VJDA},01-05-2010 07:50,FLL0385,PC-1062,Insert
{E8C9-M8RC87HU-1241ZKJX},01-05-2010 12:26,FLL0385,PC-1062,Remove
{I8L6-I6WB89LO-8119JDGP},01-05-2010 12:28,FLL0385,PC-1062,Insert
{Y0H8-I1HZ29OE-4301UTCQ},01-05-2010 14:01,FLL0385,PC-1062,Remove
{I4R9-Y1IG19BA-8038EXLR},01-05-2010 08:15,DJC0387,PC-2268,Insert
{D0K8-D6IX29MS-7113FSWJ},01-05-2010 09:34,DJC0387,PC-2268,Remove
{X4X0-H5WI43HT-3705LUQE},01-05-2010 09:50,DJC0387,PC-2268,Insert
{I8A7-O1KG37QU-6377PWLF},01-05-2010 09:53,DJC0387,PC-2268,Remove
{W4Q0-J2DM25WJ-1412AWKN},01-05-2010 12:21,DJC0387,PC-2268,Insert
{E4T9-K9GO50NT-1931TBGS},01-05-2010 12:31,DJC0387,PC-2268,Remove
{F4H5-N2SY85BH-2931WUTO},01-05-2010 13:24,DJC0387,PC-2268,Insert
{C2O3-X8VX71EP-3668FXHR},01-05-2010 13:56,DJC0387,PC-2268,Remove
{I1A9-K3PF90YD-7834UWMT},01-05-2010 14:16,DJC0387,PC-2268,Insert
{U6Y9-W0FX95TH-5745AVWI},01-05-2010 14:54,DJC0387,PC-2268,Remove
{J4X4-H8SU28YP-1990JGKH},01-05-2010 15:33,DJC0387,PC-2268,Insert
{K9U1-W1CJ26SQ-8602OCWQ},01-05-2010 15:55,DJC0387,PC-2268,Remove
{L9E0-L2QI59SX-4161BDIH},01-05-2010 11:34,KJD0401,PC-8603,Insert
{Z6Y5-E7ZS96VO-1681CNOO},01-05-2010 11:55,KJD0401,PC-8603,Remove
{G8O7-M7HQ93HU-4752JPQX},01-05-2010 12:33,KJD0401,PC-8603,Insert
{E0F4-U5WA27BD-9541EWPF},01-05-2010 13:45,KJD0401,PC-8603,Remove
{I3C5-T8DW42VX-6954VYBY},01-05-2010 13:56,KJD0401,PC-8603,Insert
{I7F8-D0HD20JG-5592ZXLS},01-05-2010 15:04,KJD0401,PC-8603,Remove
{V6D4-S8VI35NQ-9350EUIU},01-05-2010 15:58,KJD0401,PC-8603,Insert
{M4J6-N3VE15PE-3659STTG},01-05-2010 16:06,KJD0401,PC-8603,Remove
{L0V4-Q4XG54VJ-3399VNBU},01-05-2010 13:14,MVK0402,PC-5070,Insert
{D3H8-G0MP14UC-5506ZSVP},01-05-2010 16:36,MVK0402,PC-5070,Remove
{T5T8-J4MV46XL-1747QYEA},01-05-2010 09:44,FKB0421,PC-9242,Insert
{L8J7-R4WH71LF-1557SKNJ},01-05-2010 09:49,FKB0421,PC-9242,Remove
{Z7A0-Y7MJ15SD-2616OXTV},01-05-2010 11:09,FKB0421,PC-9242,Insert
{H9Q4-K3NR52XF-2011FESO},01-05-2010 11:32,FKB0421,PC-9242,Remove
{P9G4-O8MA14XH-8171ALIC},01-05-2010 11:55,FKB0421,PC-9242,Insert
{M0S0-D9OE64XN-8186RJMQ},01-05-2010 12:02,FKB0421,PC-9242,Remove
{D4I2-Z7JA08ZG-6783TIYX},01-05-2010 13:38,FKB0421,PC-9242,Insert
{F7Z7-K8KV17ZF-6355DOMN},01-05-2010 14:53,FKB0421,PC-9242,Remove
{Q1N8-E8FW42HC-8819OJWY},01-05-2010 15:22,FKB0421,PC-9242,Insert
{W3S9-S5GO77TY-4385KXNW},01-05-2010 15:39,FKB0421,PC-9242,Remove
{K9L6-Y9EK21NK-9481XUHM},01-05-2010 16:04,FKB0421,PC-9242,Insert
{R3K0-Y9LU03EA-8973TRSA},01-05-2010 16:24,FKB0421,PC-9242,Remove
{C8G0-D3ZZ99VA-9468WUZI},01-05-2010 11:12,PRC0430,PC-8337,Insert
{T0R5-M1IM27ER-1616AKIL},01-05-2010 11:16,PRC0430,PC-8337,Remove
{G8R2-J5HO45ZF-9704NIUL},01-05-2010 15:08,PRC0430,PC-8337,Insert
{J5T3-K3FA34NK-4082VALA},01-05-2010 16:24,PRC0430,PC-8337,Remove
{C4G6-E5KJ23EE-3705JCME},01-05-2010 07:34,CCB0435,PC-4105,Insert
{D8D8-P8IJ88YZ-0003QQXL},01-05-2010 07:50,CCB0435,PC-4105,Remove
{X3R7-Z8YD02ZW-1241BHHV},01-05-2010 08:03,CCB0435,PC-4105,Insert
{E5P8-L6YH28GQ-3897DWZM},01-05-2010 09:15,CCB0435,PC-4105,Remove
{X6Z8-C4LS53WD-9379CNRF},01-05-2010 09:18,CCB0435,PC-4105,Insert
{L0N9-J5LF19GC-1445MYAA},01-05-2010 09:26,CCB0435,PC-4105,Remove
{F0S0-G1HX29DV-4404ZRDD},01-05-2010 09:43,CCB0435,PC-4105,Insert
{A0Y7-Y1ME93GK-4179SFTF},01-05-2010 10:18,CCB0435,PC-4105,Remove
{O2U9-O8MI76UJ-3238DKNU},01-05-2010 10:48,CCB0435,PC-4105,Insert
{G2K7-H6ZE70ZU-9647UZTM},01-05-2010 10:57,CCB0435,PC-4105,Remove
{V8E5-F5VK72MY-9238YHXF},01-05-2010 11:05,CCB0435,PC-4105,Insert
{F8D0-I4VT69MH-0178UTQG},01-05-2010 11:51,CCB0435,PC-4105,Remove
{H5S1-U3UI97MB-2854GORZ},01-05-2010 11:52,CCB0435,PC-4105,Insert
{L7O5-X2CD64EZ-8393FZMN},01-05-2010 12:15,CCB0435,PC-4105,Remove
{K9O0-S6PW94RW-7217OXRO},01-05-2010 12:22,CCB0435,PC-4105,Insert
{Q1B7-F1RF00DR-0580CABW},01-05-2010 13:42,CCB0435,PC-4105,Remove
{H3X0-O2VG80EX-8852IJXU},01-05-2010 14:43,CCB0435,PC-4105,Insert
{Q9F3-U3ZG22RU-2197RMVP},01-05-2010 14:57,CCB0435,PC-4105,Remove
{N7W9-U8FY79HL-4054GKUB},01-05-2010 15:06,CCB0435,PC-4105,Insert
{R7O0-M0FT92XU-0356XWOI},01-05-2010 15:10,CCB0435,PC-4105,Remove
{W0W4-S7DO42IE-4136GWYW},01-05-2010 08:50,TQO0438,PC-1834,Insert
{H5V6-K4WH56KB-0665IHPP},01-05-2010 08:57,TQO0438,PC-1834,Remove
{Y9M6-E4GN39NG-7400HOTK},01-05-2010 09:13,TQO0438,PC-1834,Insert
{N5R7-V0TN00YU-1505ZYJQ},01-05-2010 09:36,TQO0438,PC-1834,Remove
{S9V9-M7NJ06MY-7371LWHM},01-05-2010 10:16,TQO0438,PC-1834,Insert
{W5H1-O0SY10NH-9236CWEN},01-05-2010 11:11,TQO0438,PC-1834,Remove
{Z2N1-E9XA65CQ-8971KYFX},01-05-2010 11:59,TQO0438,PC-1834,Insert
{D6A4-T3KB77ZT-3460YOTU},01-05-2010 11:59,TQO0438,PC-1834,Remove
{L1F7-S5QT96PW-2481MCPG},01-05-2010 12:02,TQO0438,PC-1834,Insert
{I3D4-Z7ET84HJ-2358CPZJ},01-05-2010 13:10,TQO0438,PC-1834,Remove
{B2R1-F3UB57MH-0283AYPG},01-05-2010 13:40,TQO0438,PC-1834,Insert
{H5R1-A4MI08QM-1380RDEN},01-05-2010 14:24,TQO0438,PC-1834,Remove
{H3X4-B1BW12QT-7297MNLE},01-05-2010 14:58,TQO0438,PC-1834,Insert
{I2C1-L9CK61OP-9212BMHV},01-05-2010 15:17,TQO0438,PC-1834,Remove
{L9G5-V3RR31YC-3095HUBG},01-05-2010 15:39,TQO0438,PC-1834,Insert
{K3I8-Q0QX55IY-4220XZSC},01-05-2010 16:19,TQO0438,PC-1834,Remove
{A0U3-G5QX74TV-7207XIQI},01-05-2010 16:52,TQO0438,PC-1834,Insert
{B0M9-P8KE64QW-9852UKUY},01-05-2010 17:01,TQO0438,PC-1834,Remove
{H9T2-U4SL30AN-3949EHSG},01-05-2010 17:50,TQO0438,PC-1834,Insert
{M4T7-R0TQ16CW-4102DJER},01-05-2010 18:01,TQO0438,PC-1834,Remove
{I7Y2-T3QE95BW-4314OSEN},01-05-2010 10:46,OKM0440,PC-9693,Insert
{G7T4-R0NF66JW-8483UTSZ},01-05-2010 11:56,OKM0440,PC-9693,Remove
{G3U2-O0ZX50TG-6329ZRHO},01-05-2010 10:07,BWF0442,PC-0001,Insert
{U5T4-B1WB83WK-7105GUXO},01-05-2010 13:46,BWF0442,PC-0001,Remove
{L1B8-Y0RQ99LX-2077VFXL},01-05-2010 10:08,SDS0446,PC-9569,Insert
{H3N6-K0ZL65GI-3198QKUY},01-05-2010 10:28,SDS0446,PC-9569,Remove
{K1H2-L7SJ62DV-4360SSGZ},01-05-2010 10:33,SDS0446,PC-9569,Insert
{G4L4-I0VT72VS-8868XKQW},01-05-2010 10:44,SDS0446,PC-9569,Remove
{E3K4-K9JE95EQ-7772NEAS},01-05-2010 10:51,SDS0446,PC-9569,Insert
{B7U1-J1WP58GD-9824OHMM},01-05-2010 12:43,SDS0446,PC-9569,Remove
{V4Z0-E0JW83VX-8498WDHK},01-05-2010 12:56,SDS0446,PC-9569,Insert
{F8M8-N7SW71MO-3817ESSH},01-05-2010 13:05,SDS0446,PC-9569,Remove
{Y2D7-K5VR05XA-6137BDHQ},01-05-2010 13:36,SDS0446,PC-9569,Insert
{R5N3-H0UQ04XF-6023KYZB},01-05-2010 14:45,SDS0446,PC-9569,Remove
{B7F1-V5TK58PW-0015RAWP},01-05-2010 14:58,SDS0446,PC-9569,Insert
{U1H0-G3RC53JS-7805JWGD},01-05-2010 15:23,SDS0446,PC-9569,Remove
{L6A8-Y5UK43SG-4445NLUT},01-05-2010 15:24,SDS0446,PC-9569,Insert
{I9I7-M6OB48LZ-0208BYYU},01-05-2010 15:43,SDS0446,PC-9569,Remove
{V7V9-J8UW07TA-3752LPYX},01-05-2010 15:55,SDS0446,PC-9569,Insert
{B5O6-F1YL55MU-5270ZHHB},01-05-2010 16:14,SDS0446,PC-9569,Remove
{G2K1-O8PO91SR-8911NWCO},01-05-2010 16:23,SDS0446,PC-9569,Insert
{A0M7-Y6BG58AV-3708RTEA},01-05-2010 16:32,SDS0446,PC-9569,Remove
{B2J3-N0RD23QD-6065YTDJ},01-05-2010 17:08,SDS0446,PC-9569,Insert
{H2Y3-O2VQ96KD-4922LNBC},01-05-2010 17:24,SDS0446,PC-9569,Remove
{P9R5-G7OZ64UY-6028HINX},01-05-2010 08:03,PPM0454,PC-5994,Insert
{X8Z2-O6GV06LV-1715RPNN},01-05-2010 09:33,PPM0454,PC-5994,Remove
{Y9I7-F0OD93KX-3804WLHX},01-05-2010 12:11,PPM0454,PC-5994,Insert
{Y2E5-W5UV97RQ-7485XYVN},01-05-2010 13:01,PPM0454,PC-5994,Remove
{R6J9-A7TA65SK-8306HDTI},01-05-2010 16:56,PPM0454,PC-5994,Insert
{L1G7-P7DS72QU-9026KGWY},01-05-2010 17:15,PPM0454,PC-5994,Remove
{M6Y4-C3FR88WN-7337UZOI},01-05-2010 07:31,MZP0459,PC-5145,Insert
{V1F8-L6PQ70LP-3090DZYM},01-05-2010 08:13,MZP0459,PC-5145,Remove
{A9E1-C0TI50ZB-5148RNTD},01-05-2010 08:55,MZP0459,PC-5145,Insert
{Y6W2-E6ZI40WI-7600HSKZ},01-05-2010 09:11,MZP0459,PC-5145,Remove
{R5N1-V5ED82JF-2918DZNG},01-05-2010 10:45,MZP0459,PC-5145,Insert
{F2C1-R8NM21AA-9535JVWF},01-05-2010 11:41,MZP0459,PC-5145,Remove
{V5W8-E1KS15PR-8178XKTC},01-05-2010 13:12,MZP0459,PC-5145,Insert
{Q6D4-X4ST45YO-9843XURP},01-05-2010 13:39,MZP0459,PC-5145,Remove
{B1H4-P8DZ01RH-0186HQFT},01-05-2010 15:09,MZP0459,PC-5145,Insert
{V3N8-A4SA91FX-8704OSAW},01-05-2010 15:11,MZP0459,PC-5145,Remove
{L3R4-U8XA27WO-4705HGLT},01-05-2010 09:51,JAN0474,PC-7269,Insert
{S0I1-N7SL99GJ-8084XHWQ},01-05-2010 10:11,JAN0474,PC-7269,Remove
{K2N0-A1LT82TK-3076IUWO},01-05-2010 10:17,JAN0474,PC-7269,Insert
{I9B5-H0QI59IY-4128FCLI},01-05-2010 11:14,JAN0474,PC-7269,Remove
{F2C7-T0DZ57JK-1028YXIS},01-05-2010 12:03,JAN0474,PC-7269,Insert
{Q7U2-U8HE05RU-1960CKMM},01-05-2010 12:07,JAN0474,PC-7269,Remove
{E2H6-G4SK98PQ-4237CTDT},01-05-2010 12:42,JAN0474,PC-7269,Insert
{N9F7-K9KE23DM-7162KTDH},01-05-2010 13:10,JAN0474,PC-7269,Remove
{L2B3-J7VL56VP-3874GHMF},01-05-2010 13:17,JAN0474,PC-7269,Insert
{S8L8-Y0XO92NF-0999GMLY},01-05-2010 13:35,JAN0474,PC-7269,Remove
{A2U7-Z8MW26DL-7381GOJQ},01-05-2010 13:35,JAN0474,PC-7269,Insert
{K4T6-V0TD54IW-4064RUUR},01-05-2010 13:36,JAN0474,PC-7269,Remove
{B4O9-J0QU03AE-5695CTBR},01-05-2010 13:48,JAN0474,PC-7269,Insert
{H0A7-W2ZF60ZB-6841HQEW},01-05-2010 13:54,JAN0474,PC-7269,Remove
{E4J9-D3IM17AG-3774KUMJ},01-05-2010 13:54,JAN0474,PC-7269,Insert
{O1I5-O5YU11RS-8055TFCY},01-05-2010 13:57,JAN0474,PC-7269,Remove
{N9S6-Y9EP25YY-5775ANLX},01-05-2010 14:30,JAN0474,PC-7269,Insert
{I7C3-R0SN86NN-8519IISK},01-05-2010 14:46,JAN0474,PC-7269,Remove
{T1T3-Q4DG65KF-2693VPMC},01-05-2010 15:27,JAN0474,PC-7269,Insert
{V1V7-A7GX76LW-5062GQKA},01-05-2010 15:47,JAN0474,PC-7269,Remove
{G9X2-A0AT03RF-2096XFUQ},01-05-2010 08:50,MBF0477,PC-6795,Insert
{D4Y4-G8EI11LX-4124KERN},01-05-2010 14:30,MBF0477,PC-6795,Remove
{M0O6-V5RR17IC-1913YKKC},01-05-2010 09:40,HSC0480,PC-6716,Insert
{E5P9-V9JH49JT-3422ZZTW},01-05-2010 09:57,HSC0480,PC-6716,Remove
{V3G8-V0IU27HB-9995MZGN},01-05-2010 10:09,HSC0480,PC-6716,Insert
{I4V9-K6PC21YV-0344FAED},01-05-2010 11:00,HSC0480,PC-6716,Remove
{F1S6-L2VY60CA-9845KHTS},01-05-2010 11:12,HSC0480,PC-6716,Insert
{Z1W1-G3VJ12RW-2749FNDN},01-05-2010 11:41,HSC0480,PC-6716,Remove
{X5Z8-N5XV37QT-1859KNCR},01-05-2010 12:03,HSC0480,PC-6716,Insert
{R5Z7-G3EM15CA-0582TRRL},01-05-2010 12:07,HSC0480,PC-6716,Remove
{F2N3-F3RZ76BT-6645GBNZ},01-05-2010 12:14,HSC0480,PC-6716,Insert
{A2Q3-K9OT03YP-6156AMFV},01-05-2010 12:40,HSC0480,PC-6716,Remove
{B7A4-D2RH55IC-7519QRZE},01-05-2010 14:50,HSC0480,PC-6716,Insert
{C4J2-P1BU30PH-2510EFCX},01-05-2010 14:56,HSC0480,PC-6716,Remove
{R9C7-F2KS14KY-4842STRG},01-05-2010 16:14,HSC0480,PC-6716,Insert
{W5L4-A5FK94VD-1765ZIOO},01-05-2010 16:32,HSC0480,PC-6716,Remove
{E2S2-I8JG66BT-6784GZGZ},01-05-2010 16:37,HSC0480,PC-6716,Insert
{O5S0-Q5AT12JK-8548PKEX},01-05-2010 17:13,HSC0480,PC-6716,Remove
{G2B8-S2GP95VW-5122SDKY},01-05-2010 08:22,AKR0484,PC-8581,Insert
{F2Z0-P8DU07GG-6126MTVU},01-05-2010 09:54,AKR0484,PC-8581,Remove
{D3Q1-W2BV03IS-8203MRIO},01-05-2010 09:54,AKR0484,PC-8581,Insert
{G1M2-K6LU04AA-8388IMOP},01-05-2010 11:54,AKR0484,PC-8581,Remove
{U1I0-H1DD69FS-1928AIUF},01-05-2010 12:23,AKR0484,PC-8581,Insert
{C2N0-W8LY33PH-3196FRUP},01-05-2010 13:47,AKR0484,PC-8581,Remove
{K8I3-M3LE68IH-3085HCMB},01-05-2010 14:15,AKR0484,PC-8581,Insert
{B6L4-I1EU87RS-6382KGIC},01-05-2010 14:35,AKR0484,PC-8581,Remove
{G9U0-D0NG66HE-6749HUGB},01-05-2010 15:35,AKR0484,PC-8581,Insert
{F8U7-V7ID27FZ-9133MDGT},01-05-2010 16:23,AKR0484,PC-8581,Remove
{K4D8-O2CK65KZ-3958ENVV},01-05-2010 17:03,AKR0484,PC-8581,Insert
{O4V3-J7MQ62QF-6267WHHT},01-05-2010 18:49,AKR0484,PC-8581,Remove
{W5H6-Q7AG82MK-5551VZYE},01-05-2010 09:03,ESH0490,PC-5647,Insert
{M9Z0-B9EA05CA-3617NPAE},01-05-2010 09:29,ESH0490,PC-5647,Remove
{K4D1-W8RA36VJ-4061JKSC},01-05-2010 09:54,ESH0490,PC-5647,Insert
{T1X9-J8WV83GY-6865YAIV},01-05-2010 12:01,ESH0490,PC-5647,Remove
{W3W6-T4KN46TD-7728VDHS},01-05-2010 12:35,ESH0490,PC-5647,Insert
{S6N9-B0YK06BP-0602BIQM},01-05-2010 12:43,ESH0490,PC-5647,Remove
{U2D8-G1TL18MF-3617ZQUM},01-05-2010 12:49,ESH0490,PC-5647,Insert
{Q0R6-Y3NM60WU-7131MIQT},01-05-2010 12:55,ESH0490,PC-5647,Remove
{D3L3-N1QE77BT-0260OSMT},01-05-2010 13:28,ESH0490,PC-5647,Insert
{C1H9-X8II83CD-2252SGHZ},01-05-2010 14:37,ESH0490,PC-5647,Remove
{E9F6-F6VJ45EA-6761XQID},01-05-2010 16:01,ESH0490,PC-5647,Insert
{J0D6-O3AC13ES-5917JTZI},01-05-2010 16:44,ESH0490,PC-5647,Remove
{P7Q5-R9LT38PL-0926KQKL},01-05-2010 17:01,ESH0490,PC-5647,Insert
{R2E8-B5JN52IA-1937QZOI},01-05-2010 17:06,ESH0490,PC-5647,Remove
{Q9A0-K5MH75ID-3098ANJW},01-05-2010 09:04,KCM0496,PC-8397,Insert
{H6N5-X8AQ39BE-5275KZYI},01-05-2010 12:30,KCM0496,PC-8397,Remove
{O8L7-W1IO20UA-8829ENMP},01-05-2010 13:31,KCM0496,PC-8397,Insert
{W8F6-Z4HW11AV-5380FFUY},01-05-2010 13:57,KCM0496,PC-8397,Remove
{J0V8-N9RZ71TA-0084WJTX},01-05-2010 14:02,KCM0496,PC-8397,Insert
{Y9C1-R9HO87JL-1582AXBZ},01-05-2010 14:17,KCM0496,PC-8397,Remove
{B1C9-E0MT55GO-8227OFLV},01-05-2010 14:20,KCM0496,PC-8397,Insert
{C5D7-D7OP43GB-2453TVDQ},01-05-2010 15:26,KCM0496,PC-8397,Remove
{E9H3-X0WE00JE-8943EGFX},01-05-2010 15:46,KCM0496,PC-8397,Insert
{G0T0-K5XH82NW-5654ZPAE},01-05-2010 16:01,KCM0496,PC-8397,Remove
{O4K3-L9FM88SZ-3138TBWC},01-05-2010 16:24,KCM0496,PC-8397,Insert
{T2K0-Z8HI18CS-7435QBII},01-05-2010 16:25,KCM0496,PC-8397,Remove
{U1Z8-Y6MR01GO-8581DZQI},01-05-2010 08:02,KHB0510,PC-7040,Insert
{B0J5-C7CX71AW-1995IHIP},01-05-2010 09:29,KHB0510,PC-7040,Remove
{H0Z9-Q1TA91IY-4356LSZP},01-05-2010 11:16,KHB0510,PC-7040,Insert
{F4Q0-E2PP95JF-7332FRZB},01-05-2010 12:13,KHB0510,PC-7040,Remove
{B5Q8-H0TF51IN-9209GUQC},01-05-2010 12:46,KHB0510,PC-7040,Insert
{K4Z2-R5YN47CL-6065RZKA},01-05-2010 13:15,KHB0510,PC-7040,Remove
{T6M8-V7FH39AU-1420WTGN},01-05-2010 13:28,KHB0510,PC-7040,Insert
{Z4H2-P5UU68HM-7463MUUN},01-05-2010 13:30,KHB0510,PC-7040,Remove
{Y5K3-V0CB98KA-4958XSFO},01-05-2010 14:14,KHB0510,PC-7040,Insert
{D6H9-V7YZ80XV-7082FDFK},01-05-2010 14:22,KHB0510,PC-7040,Remove
